name_song,freq,artist_key,name_song,url_song,duration
Come Over,1,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,Come Over,https://music.youtube.com/watch?v=fP6YRq96sTA,3.3
Coming Home (feat. Beatrich),1,https://www.youtube.com/channel/UCuBeM9KYQsgcpzqAoeMPKow,Coming Home (feat. Beatrich),https://music.youtube.com/watch?v=kqqY7cmLDws,3.8666666666666667
Constellation,1,https://www.youtube.com/channel/UC8TXnDE17HVa8j2Ko6glyAQ,Constellation,https://music.youtube.com/watch?v=RGJx18NYWP4,3.2666666666666666
Cool About It,6,https://www.youtube.com/channel/UCxMaQtHvN4Jw5kYfo8Bi5fw,Cool About It,https://music.youtube.com/watch?v=k6zyR1kX1gU,3.0
Cool Kids (our Version),1,https://www.youtube.com/channel/UC6Gp7glWcQr1cbhzQNUomDA,Cool Kids (our Version),https://music.youtube.com/watch?v=V5RBqiaSRxo,3.6166666666666667
Cornelia Street,24,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Cornelia Street,https://music.youtube.com/watch?v=bqJ9I-3MG1g,4.8
Counting Stars,7,https://www.youtube.com/channel/UCrrbm1toLPud8fFIisPuxpg,Counting Stars,https://music.youtube.com/watch?v=_GWKkqNoyEA,4.3
Crazier Things,3,https://www.youtube.com/channel/UCj65Iz7tMoRhm7SHbvPi-Mg,Crazier Things,https://music.youtube.com/watch?v=ID228N8u2gk,4.416666666666667
Cross Your Mind,2,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Cross Your Mind,https://music.youtube.com/watch?v=gYvx213DIkU,3.8166666666666664
Cruel Summer,12,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Cruel Summer,https://music.youtube.com/watch?v=aC9HkZW2hZk,2.9833333333333334
Cruel Summer (LP Giobbi Remix),1,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Cruel Summer (LP Giobbi Remix),https://music.youtube.com/watch?v=A6BkCLSBbb4,3.216666666666667
Cruel Summer (Live from TS | The Eras Tour),1,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Cruel Summer (Live from TS | The Eras Tour),https://music.youtube.com/watch?v=J-yzYj2A9nQ,3.8333333333333335
Cry,2,https://www.youtube.com/channel/UCIMuwfTAzgZ5Dg84TmYxYkA,Cry,https://music.youtube.com/watch?v=3uZIJyu2m44,4.283333333333333
Cutiepie,1,https://www.youtube.com/channel/UCXPGtdQ4Q-Fvhh8D_qSkclg,Cutiepie,https://music.youtube.com/watch?v=sFBiQQpCkW4,3.8666666666666667
"Cutiepie (From ""Ae Dil Hai Mushkil"")",1,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,"Cutiepie (From ""Ae Dil Hai Mushkil"")",https://music.youtube.com/watch?v=zVhY6vi9fCU,3.8666666666666667
Cypress,1,https://www.youtube.com/channel/UCDzDFdo40B2nnSyvZv51x2Q,Cypress,https://music.youtube.com/watch?v=JlZm8UeT_O8,4.216666666666667
D'yer Mak'er,1,https://www.youtube.com/channel/UCs_thZ6oUaAptN71DQwBKgw,D'yer Mak'er,https://music.youtube.com/watch?v=d4dE3wZDIpY,4.35
DARKHAAST,1,https://www.youtube.com/channel/UCHxwQajTiv8div1Fe-yvWpA,DARKHAAST,https://music.youtube.com/watch?v=-3vUz7QPljM,6.25
DIL KYA KARE,4,https://www.youtube.com/channel/UCxenoqmzzzVeZrHA8ME2DlA,DIL KYA KARE,https://music.youtube.com/watch?v=gZjnUcJy-Rw,5.466666666666667
DIL KYUN YEH MERA,5,https://www.youtube.com/channel/UCeBxx7m7yrwSyvpVpKcMI8w,DIL KYUN YEH MERA,https://music.youtube.com/watch?v=GlMExeJMAGs,5.566666666666666
DIL NU - AP DHILLON | SHINDA KAHLON,1,https://www.youtube.com/channel/UCsaXTlOmt0o9aGeC_n_r8VQ,DIL NU - AP DHILLON | SHINDA KAHLON,https://music.youtube.com/watch?v=p2EdDiiVHh4,3.9
DILLI - 6,1,https://www.youtube.com/channel/UCYmvPAsrpxCHX-FAMU6G6ow,DILLI - 6,https://music.youtube.com/watch?v=pjfygHqm8fg,3.5833333333333335
DILLIWAALI GIRLFRIEND,1,https://www.youtube.com/channel/UC41L0sFqy6_Q43RGgUnJ75Q,DILLIWAALI GIRLFRIEND,https://music.youtube.com/watch?v=y-eC2ExeFeQ,4.35
DUS BAHANE,1,https://www.youtube.com/channel/UCeBxx7m7yrwSyvpVpKcMI8w,DUS BAHANE,https://music.youtube.com/watch?v=AWhd6xrLtHM,3.45
Daddy Issues,1,https://www.youtube.com/channel/UC1cnYMXqKdazz-gDPKaDFyg,Daddy Issues,https://music.youtube.com/watch?v=lqSgsq4Bn2c,4.35
Daddy Issues (Remix),1,https://www.youtube.com/channel/UC1cnYMXqKdazz-gDPKaDFyg,Daddy Issues (Remix),https://music.youtube.com/watch?v=JnKhuAkNBM0,3.033333333333333
Daisies,1,https://www.youtube.com/channel/UCSTmUeolNHSGw2-qjAQTzHg,Daisies,https://music.youtube.com/watch?v=CCa5BVVw-RQ,3.4
Dance Again,1,https://www.youtube.com/channel/UCeBYRgPhy8kcRmIGQWKuqdQ,Dance Again,https://music.youtube.com/watch?v=ic8ps7WYSOI,2.85
Dance The Night (From Barbie The Album),2,https://www.youtube.com/channel/UCzVb0SIXp9q9PeKCcFjsBtA,Dance The Night (From Barbie The Album),https://music.youtube.com/watch?v=Z1yDjhXIDSc,2.95
Dance for You,2,https://www.youtube.com/channel/UCoPQ_TWm8JZ5nJv4a5BzSWA,Dance for You,https://music.youtube.com/watch?v=3Cu5HLA_9T4,6.3
Dancing Barefoot,1,https://www.youtube.com/channel/UC7X_p9dd8NUqB-cs8Vv7M9Q,Dancing Barefoot,https://music.youtube.com/watch?v=ZKIWYddocpA,4.283333333333333
Dancing In The Dark,1,https://www.youtube.com/channel/UCt-KqR_ceCdjeMljGYiXSww,Dancing In The Dark,https://music.youtube.com/watch?v=8SG1ftYxw4o,3.35
Dancing On My Grave,1,https://www.youtube.com/channel/UCYsxtAyJvtvuSbr4ahBq_IQ,Dancing On My Grave,https://music.youtube.com/watch?v=IUaFCcQ5kzc,3.3333333333333335
Dancing On My Own (Acoustic),1,https://www.youtube.com/channel/UCuPY6msZGySMzTpKLjyeO8g,Dancing On My Own (Acoustic),https://music.youtube.com/watch?v=6bobs0izirc,4.233333333333333
Dancing Queen,1,https://www.youtube.com/channel/UCuubAXN9AYgtcmSrD0frggQ,Dancing Queen,https://music.youtube.com/watch?v=YkLLcIKhJ64,3.85
Dancing With Our Hands Tied,3,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Dancing With Our Hands Tied,https://music.youtube.com/watch?v=erGyUphZSt8,3.533333333333333
Dancing With Your Ghost,3,https://www.youtube.com/channel/UCklQuH51vyXV_xBhDKlJvEQ,Dancing With Your Ghost,https://music.youtube.com/watch?v=lAJazaLrHfQ,3.3
Dandelions,1,https://www.youtube.com/channel/UCOx12K3GqOMcIeyNTNj1Z6Q,Dandelions,https://music.youtube.com/watch?v=HZbsLxL7GeM,3.9
Dandelions X Kaise Hua,1,https://www.youtube.com/channel/UCuZaZ5RHfkOKPKQQFr074_A,Dandelions X Kaise Hua,https://music.youtube.com/watch?v=mzkmea6fq3I,4.216666666666667
"Darasal (From ""Raabta"")",1,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,"Darasal (From ""Raabta"")",https://music.youtube.com/watch?v=NVvHyXU_SBc,4.583333333333333
Darling,1,https://www.youtube.com/channel/UClkAkhxJ_6TVIQQa750j1iw,Darling,https://music.youtube.com/watch?v=YLVJczFmutU,3.4833333333333334
Daryaa,1,https://www.youtube.com/channel/UC19pnd-F7tw6vDhkmEiAkgA,Daryaa,https://music.youtube.com/watch?v=Bwr7syPjj_0,4.366666666666666
David Shire - The Taking of Pelham 123 - Main Title,2,https://www.youtube.com/channel/UCp__zdLePO_HMrEBN13_iMw,David Shire - The Taking of Pelham 123 - Main Title,https://music.youtube.com/watch?v=qOXD_g0cSpw,2.3333333333333335
Davy Jones,2,https://www.youtube.com/channel/UCfCNL5oajlQBAlyjWv1ChVw,Davy Jones,https://music.youtube.com/watch?v=Tjp8cj8Vzyo,3.2666666666666666
Daydreamin',1,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Daydreamin',https://music.youtube.com/watch?v=eLQMGYHVJ_I,3.533333333333333
Daydreamin' (Live from London),1,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Daydreamin' (Live from London),https://music.youtube.com/watch?v=Tb9G2YIx8w8,3.5166666666666666
Daydreaming,5,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Daydreaming,https://music.youtube.com/watch?v=DMVbOK6n2ho,3.1333333333333333
Daylight,27,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Daylight,https://music.youtube.com/watch?v=ppqxBjkziqo,4.9
Dear John,1,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Dear John,https://music.youtube.com/watch?v=2tq1m0vU-m4,6.733333333333333
Death By A Thousand Cuts,14,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Death By A Thousand Cuts,https://music.youtube.com/watch?v=KNp1yY9s5dc,3.3166666666666664
Death with Dignity,2,https://www.youtube.com/channel/UC5sOhxfts379lOCXaIAinyw,Death with Dignity,https://music.youtube.com/watch?v=5fgC_yTVZYo,4.0
Defenceless,4,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Defenceless,https://music.youtube.com/watch?v=Pk42xzDKHb4,3.7333333333333334
Dekha Hazaro Dafaa,2,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Dekha Hazaro Dafaa,https://music.youtube.com/watch?v=jZGyxQOQcd0,3.466666666666667
"Dekha Hazaro Dafaa | Rustom | Akshay Kumar & Ileana D'cruz | Arijit Singh , Palak M| Jeet Gannguli",3,https://www.youtube.com/channel/UCFFbwnve3yF62-tVXkTyHqg,"Dekha Hazaro Dafaa | Rustom | Akshay Kumar & Ileana D'cruz | Arijit Singh , Palak M| Jeet Gannguli",https://music.youtube.com/watch?v=ImnYPjOd1Tw,3.5666666666666664
Delicate,14,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Delicate,https://music.youtube.com/watch?v=IJnjYpgSfjQ,3.8833333333333333
Delicate (Seeb Remix),1,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Delicate (Seeb Remix),https://music.youtube.com/watch?v=wKOvh1Oh8W4,2.9
Demons,2,https://www.youtube.com/channel/UC0aXrjVxG5pZr99v77wZdPQ,Demons,https://music.youtube.com/watch?v=y4FiCl-tUJc,2.966666666666667
Der Lagi Lekin,2,https://www.youtube.com/channel/UCX4g5pMVYlYN9K6D8n6HmGg,Der Lagi Lekin,https://music.youtube.com/watch?v=1maBkyzY7IA,5.933333333333334
Desi Girl,1,https://www.youtube.com/channel/UCWXJyrk1diAufFuTHCTfQ2A,Desi Girl,https://music.youtube.com/watch?v=vtfS-7VJDQM,5.116666666666666
"Deva Deva (From ""Brahmastra"")",1,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,"Deva Deva (From ""Brahmastra"")",https://music.youtube.com/watch?v=zYnpURpOZvw,4.666666666666667
Dhating Naach,1,https://www.youtube.com/channel/UCadFqRCWKxAw0TEyXJAYi6A,Dhating Naach,https://music.youtube.com/watch?v=x3ijdeXlNW8,3.183333333333333
"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",1,https://www.youtube.com/channel/UCsmm-jjSLILh12mZ2aR6Qrg,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",https://music.youtube.com/watch?v=VS_KLXzE7pw,2.966666666666667
Dheere Se,3,https://www.youtube.com/channel/UCR0-gcySjh6yLKGR4N2lbSQ,Dheere Se,https://music.youtube.com/watch?v=uGk1cGyX5BE,3.3
Dhokha Dhadi,4,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Dhokha Dhadi,https://music.youtube.com/watch?v=fgS9jbnZgBg,4.166666666666667
Dholida,1,https://www.youtube.com/channel/UC6fRvmAaL3a02VYZbHPkq6A,Dholida,https://music.youtube.com/watch?v=vCDYYyZJNjg,3.0
Dhoom Again,1,https://www.youtube.com/channel/UCe223VU7Yb2pRFxMpHUdCvA,Dhoom Again,https://music.youtube.com/watch?v=Ddy-KpIU8xU,5.05
Dhunki,1,https://www.youtube.com/channel/UCdyQKtIee3bENaAeKbVHVLw,Dhunki,https://music.youtube.com/watch?v=1iw9VQ1Y6Hs,4.3
Dial Drunk,5,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,Dial Drunk,https://music.youtube.com/watch?v=vDFmrlhwOgg,3.5666666666666664
Die For You,1,https://www.youtube.com/channel/UCXi-Rme73-wjVK5IE78a3SQ,Die For You,https://music.youtube.com/watch?v=Eqhsz-vVvQ4,3.533333333333333
Die For You (Remix),1,https://www.youtube.com/channel/UClYV6hHlupm_S_ObS1W-DYw,Die For You (Remix),https://music.youtube.com/watch?v=AySMGpXQ1Mo,3.8833333333333333
Different,1,https://www.youtube.com/channel/UCd_j6eTI_CBlgqtK4RPIj0Q,Different,https://music.youtube.com/watch?v=uyzcHiBI4SY,3.2333333333333334
"Dil Beparvah (feat. Dhruv Bhola, Nikhil Vasudevan) (The Dewarists, Season 5)",6,https://www.youtube.com/channel/UCPiXkRHQXIylsdUFjjW99zw,"Dil Beparvah (feat. Dhruv Bhola, Nikhil Vasudevan) (The Dewarists, Season 5)",https://music.youtube.com/watch?v=2N8_XDPW67Q,4.166666666666667
Dil Chahta Hai,1,https://www.youtube.com/channel/UCX4g5pMVYlYN9K6D8n6HmGg,Dil Chahta Hai,https://music.youtube.com/watch?v=KayWQCbGirU,5.183333333333334
"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",2,https://www.youtube.com/channel/UCGPCYz1FTl_dvFFnzQTQzjw,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",https://music.youtube.com/watch?v=vs8ATCTe-74,3.783333333333333
Dil Dhadakne Do,2,https://www.youtube.com/channel/UCPGGiex42lNXNXXlwMA3Lgg,Dil Dhadakne Do,https://music.youtube.com/watch?v=z6uOYk-C-Xk,3.85
Dil Diyan Gallan,1,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,Dil Diyan Gallan,https://music.youtube.com/watch?v=u5DCgnh8S9M,4.35
Dil Ibaadat,1,https://www.youtube.com/channel/UCeBxx7m7yrwSyvpVpKcMI8w,Dil Ibaadat,https://music.youtube.com/watch?v=IgITZfS7L_8,5.5
Dil Malanga,1,https://www.youtube.com/channel/UCZc_y0R_mSKeNtkcuhgLxCA,Dil Malanga,https://music.youtube.com/watch?v=RV7IeQ9k7EQ,2.4166666666666665
Dil Mein Baji Guitar,1,https://www.youtube.com/channel/UCmIJDVHH-W5eILcGPos_rKA,Dil Mein Baji Guitar,https://music.youtube.com/watch?v=ukYa2aAx-SM,4.416666666666667
Dil Mere,11,https://www.youtube.com/channel/UCwXvxgmYjgO1PKBCXdufT4Q,Dil Mere,https://music.youtube.com/watch?v=mv7MhiwD-a0,3.533333333333333
Dil Na Jaaneya,2,https://www.youtube.com/channel/UCtNzg1qT4Q_TWVhZenAMw9w,Dil Na Jaaneya,https://music.youtube.com/watch?v=BK4mwzG4ZHE,3.8666666666666667
Dil Na Jaaneya (Unplugged),4,https://www.youtube.com/channel/UCtNzg1qT4Q_TWVhZenAMw9w,Dil Na Jaaneya (Unplugged),https://music.youtube.com/watch?v=cBLNAFozsBg,3.066666666666667
Dil Nu,6,https://www.youtube.com/channel/UCTOmbdtVviWlIk24ef_F9kQ,Dil Nu,https://music.youtube.com/watch?v=vNPwjl-TzQ0,3.9
Dil Nu (Slow & Reverb),1,https://www.youtube.com/channel/UCYTjJvb92u-uWPszwiNqfVA,Dil Nu (Slow & Reverb),https://music.youtube.com/watch?v=ZS72MqO2wEc,4.233333333333333
"Dil Se Re (From ""Dil Se"")",1,https://www.youtube.com/channel/UCtJe0RYzgPddQXKtWduxz_w,"Dil Se Re (From ""Dil Se"")",https://music.youtube.com/watch?v=GYRPYukYW8s,6.766666666666667
Dil Wapas,1,https://www.youtube.com/channel/UC19pnd-F7tw6vDhkmEiAkgA,Dil Wapas,https://music.youtube.com/watch?v=jBBhCML79mU,3.8833333333333333
Dilbar,1,https://www.youtube.com/channel/UCZM0s_f1gcNQgqFWkLbYUDQ,Dilbar,https://music.youtube.com/watch?v=oPU7BfjczLY,2.8166666666666664
"Dilbar (From ""Satyameva Jayate"")",1,https://www.youtube.com/channel/UCsmm-jjSLILh12mZ2aR6Qrg,"Dilbar (From ""Satyameva Jayate"")",https://music.youtube.com/watch?v=7uSj-x6EIUE,3.0833333333333335
Dilbara,1,https://www.youtube.com/channel/UC4nQHrz0kvM7LGc7GOnc72g,Dilbara,https://music.youtube.com/watch?v=3DcoZLyv7tA,4.533333333333333
Dildaara (Stand By Me),6,https://www.youtube.com/channel/UCifmvmgpyA32PB8_J9f9ELQ,Dildaara (Stand By Me),https://music.youtube.com/watch?v=DGgz_C2rn68,4.166666666666667
Dilko Tumse Pyar Hua,3,https://www.youtube.com/channel/UCfNnEx9cokcGGaRmAmdu9Kw,Dilko Tumse Pyar Hua,https://music.youtube.com/watch?v=ZiJgkQLunUM,5.533333333333333
Discombobulate,2,https://www.youtube.com/channel/UCfCNL5oajlQBAlyjWv1ChVw,Discombobulate,https://music.youtube.com/watch?v=lb_e3xpkRnw,2.4333333333333336
Disconnected,6,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Disconnected,https://music.youtube.com/watch?v=kjBFp_3NIoU,3.5166666666666666
Do I Wanna Know?,3,https://www.youtube.com/channel/UC8Yu1_yfN5qPh601Y4btsYw,Do I Wanna Know?,https://music.youtube.com/watch?v=pqrUQrAcfo4,4.55
Dog Days Are Over,1,https://www.youtube.com/channel/UCkmCGbrGa7yNrRl_NHrOaTw,Dog Days Are Over,https://music.youtube.com/watch?v=v3cgdlHzQDQ,4.183333333333334
Don't Fade,1,https://www.youtube.com/channel/UCwNoBkSn4w8l4olCKDCTplQ,Don't Fade,https://music.youtube.com/watch?v=KRNt4F_ZwNg,3.183333333333333
Don't Give Up On Me,1,https://www.youtube.com/channel/UCcCMlnsPEBCBIHQxI_NJEYg,Don't Give Up On Me,https://music.youtube.com/watch?v=fUo25zA5xrA,3.283333333333333
Don't Let It Break Your Heart,1,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Don't Let It Break Your Heart,https://music.youtube.com/watch?v=kK-iJv7cm3M,3.4166666666666665
Don't Let It Break Your Heart (Single Edit),1,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Don't Let It Break Your Heart (Single Edit),https://music.youtube.com/watch?v=1Xb3iUWVOlg,3.283333333333333
Don't Let Me Down,6,https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,Don't Let Me Down,https://music.youtube.com/watch?v=CpTr4USXjQw,3.4833333333333334
Don't Start Now,3,https://www.youtube.com/channel/UCzVb0SIXp9q9PeKCcFjsBtA,Don't Start Now,https://music.youtube.com/watch?v=wd9_QCH8Eq4,3.066666666666667
Don’t Blame Me,3,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Don’t Blame Me,https://music.youtube.com/watch?v=kRJKB291Z1g,3.95
Doobey,1,https://www.youtube.com/channel/UCSVbVFy5yqkfwbqs_aWmx8w,Doobey,https://music.youtube.com/watch?v=YaxEVBKvU1w,3.6666666666666665
"Doobey (From ""Gehraiyaan"")",4,https://www.youtube.com/channel/UCSVbVFy5yqkfwbqs_aWmx8w,"Doobey (From ""Gehraiyaan"")",https://music.youtube.com/watch?v=724BgFjKM08,3.6666666666666665
Dress,10,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Dress,https://music.youtube.com/watch?v=FNEoPctNIUE,3.85
Drive By,1,https://www.youtube.com/channel/UCWzv46iaY7wRp0sQMes95kw,Drive By,https://music.youtube.com/watch?v=ct1SIHfjzvM,3.2666666666666666
Driving Just to Drive,1,https://www.youtube.com/channel/UCsEbRHFUuN2065qIWPhLrRQ,Driving Just to Drive,https://music.youtube.com/watch?v=ezVQ3LwhO6s,3.55
Drown,1,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Drown,https://music.youtube.com/watch?v=IWCatSvLrPs,2.8
"Duniyaa (From ""Luka Chuppi"")",8,https://www.youtube.com/channel/UCSYa5_xCD-0iSwqeHjwx5Sw,"Duniyaa (From ""Luka Chuppi"")",https://music.youtube.com/watch?v=h3EuilWNquo,3.716666666666667
Dus Bahane,1,https://www.youtube.com/channel/UCqefmgtPwFWMi1V1f-dJ9vQ,Dus Bahane,https://music.youtube.com/watch?v=EVm767CkpZQ,3.45
"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",1,https://www.youtube.com/channel/UCWXJyrk1diAufFuTHCTfQ2A,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",https://music.youtube.com/watch?v=S04hi6bBlr0,3.3666666666666667
Dusk Till Dawn (Radio Edit),1,https://www.youtube.com/channel/UCYR9erHSNBPjjNswR4FrMaw,Dusk Till Dawn (Radio Edit),https://music.youtube.com/watch?v=j-0kLu3O7qU,3.9833333333333334
Easier,1,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Easier,https://music.youtube.com/watch?v=omXxVSF351g,2.65
East of Eden,1,https://www.youtube.com/channel/UCO2KEHgiHiRm_RXyasQhi0g,East of Eden,https://music.youtube.com/watch?v=jUU1Fpc1Sic,3.1166666666666667
Eastside,1,https://www.youtube.com/channel/UCzqz_ksRu_WkIzmivMdIS7A,Eastside,https://music.youtube.com/watch?v=74qn0eJSjpA,2.9
Easy,1,https://www.youtube.com/channel/UCsZIVNwBqtPBX-41kO_rQzQ,Easy,https://music.youtube.com/watch?v=hLjA8YV8AVQ,3.25
Easy Bake Easy Wake,2,https://www.youtube.com/channel/UCH5XY8KYoM5Vu6tQ4MuInAQ,Easy Bake Easy Wake,https://music.youtube.com/watch?v=UPrGNthyzjA,5.066666666666666
Easy For You To Say,3,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Easy For You To Say,https://music.youtube.com/watch?v=U6wTDr1NPrg,4.016666666666667
Easy On Me,3,https://www.youtube.com/channel/UCRw0x9_EfawqmgDI2IgQLLg,Easy On Me,https://music.youtube.com/watch?v=H9NJenpBV2I,3.75
Eat Your Young,1,https://www.youtube.com/channel/UCA3Zs9A2IeetfGT3Omi9ivw,Eat Your Young,https://music.youtube.com/watch?v=U3p74TocAq4,4.066666666666666
Eenie Meenie,1,https://www.youtube.com/channel/UCew2o2ZxFMBSQHTqI7eQCjQ,Eenie Meenie,https://music.youtube.com/watch?v=7n1pMfm-n8A,3.3666666666666667
Ek Din Aap,1,https://www.youtube.com/channel/UCQd9dydn5gaib_uuVVkYZTQ,Ek Din Aap,https://music.youtube.com/watch?v=HHgVlMrkloQ,4.45
Ek Main Aur Ekk Tu,1,https://www.youtube.com/channel/UCQUuII0GGl-mfQG9N0b1QIQ,Ek Main Aur Ekk Tu,https://music.youtube.com/watch?v=jYGMn09YXOs,4.366666666666666
"Ek Zindagi (From ""Angrezi Medium"")",2,https://www.youtube.com/channel/UCFPl9OVCDENIPEVVWedJwCg,"Ek Zindagi (From ""Angrezi Medium"")",https://music.youtube.com/watch?v=yAsIp0bjdRs,2.85
Electric Love,1,https://www.youtube.com/channel/UC57yfhZw9tV1Wd7h7HArc7Q,Electric Love,https://music.youtube.com/watch?v=1T6r0OttdN0,3.65
Emmylou,1,https://www.youtube.com/channel/UC5Ziwoo7xz2i-vKsgKcm-kQ,Emmylou,https://music.youtube.com/watch?v=NLPhe438lB4,4.3
Emotions,1,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Emotions,https://music.youtube.com/watch?v=gLf3reRndnU,3.3166666666666664
Empathy,1,https://www.youtube.com/channel/UCyWFgkMkfjGEetxq3IXIHzw,Empathy,https://music.youtube.com/watch?v=fKWZ7VO9zGQ,3.5833333333333335
Enchanted (Taylor's Version),1,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Enchanted (Taylor's Version),https://music.youtube.com/watch?v=7IID5YLPg7w,5.9
End Game,3,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,End Game,https://music.youtube.com/watch?v=RvBrsX4xMJg,4.083333333333333
End of the Day,6,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,End of the Day,https://music.youtube.com/watch?v=DRyynVNQCgM,3.25
Ends of the Earth,1,https://www.youtube.com/channel/UCHIqmk90GKurdVSG5cf-sFQ,Ends of the Earth,https://music.youtube.com/watch?v=4NVjbIHYDT8,4.75
English Love Affair,1,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,English Love Affair,https://music.youtube.com/watch?v=eSFPH5hCQU4,3.0166666666666666
"Enna Sona (From ""OK Jaanu"")",2,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,"Enna Sona (From ""OK Jaanu"")",https://music.youtube.com/watch?v=8dlTXzaP_8Q,3.5666666666666664
Enna Sona (Unplugged),1,https://www.youtube.com/channel/UCtJe0RYzgPddQXKtWduxz_w,Enna Sona (Unplugged),https://music.youtube.com/watch?v=DXIjVJNj4J8,4.1
"Epic Thunder & Rain, Rainstorm Sounds for Relaxing, Focus or Sleep",1,https://www.youtube.com/channel/UCyfzggiXvfMdKlK7YdH_GIA,"Epic Thunder & Rain, Rainstorm Sounds for Relaxing, Focus or Sleep",https://music.youtube.com/watch?v=K6fFRo_tLgQ,121.71666666666667
Escape,1,https://www.youtube.com/channel/UCwlTBdUwqAptW4-j_d25mRQ,Escape,https://music.youtube.com/watch?v=wdciTe-KQXw,1.4333333333333333
Evangeline,1,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,Evangeline,https://music.youtube.com/watch?v=Wim2TsajFTY,2.966666666666667
Everglow,1,https://www.youtube.com/channel/UCIaFw5VBEK8qaW6nRpx_qnw,Everglow,https://music.youtube.com/watch?v=2PFE2IJhlhQ,5.033333333333333
Everybody Rise (Acoustic),1,https://www.youtube.com/channel/UCTVV4ftXytYeCZ8mr9HvLkA,Everybody Rise (Acoustic),https://music.youtube.com/watch?v=DpAUURpL_FU,3.783333333333333
Everybody Talks,1,https://www.youtube.com/channel/UCb_KlMku-n6T9x7_fkznQ4A,Everybody Talks,https://music.youtube.com/watch?v=JwlHM8TvFE4,2.966666666666667
Everyday,1,https://www.youtube.com/channel/UCddPyO3i288bFhCe9mzJsqg,Everyday,https://music.youtube.com/watch?v=-CAo-lcqDMI,2.15
Everything Has Changed,2,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Everything Has Changed,https://music.youtube.com/watch?v=y2-erDjl4HU,4.1
Everything Works Out in the End,1,https://www.youtube.com/channel/UC0cymQddFci7e31o7EIznYw,Everything Works Out in the End,https://music.youtube.com/watch?v=FhdiKg2Rk9g,3.6333333333333333
Everywhere,2,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Everywhere,https://music.youtube.com/watch?v=TwG6T8AlGnE,2.8166666666666664
"Everywhere, Everything",5,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,"Everywhere, Everything",https://music.youtube.com/watch?v=BM439yRrqak,4.3
