,name_vid,url_vid,duration,freq,channel_key
https://www.youtube.com/watch?v=DuaaDdlu4Z0,THE RAM CHARAN VLOG - Vlog 122,https://www.youtube.com/watch?v=DuaaDdlu4Z0,14.616666666666667,1,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg
https://www.youtube.com/watch?v=MhGVu32QdJM,Bill Hader on Brooklyn Nine Nine,https://www.youtube.com/watch?v=MhGVu32QdJM,4.683333333333334,1,https://www.youtube.com/channel/UCn6DEED5dHIrEJBOo3yx2tg
https://www.youtube.com/watch?v=3QzroPnU8R8,Madhubala | Amit Trivedi | Cover By Sudhanshu Raj Khare,https://www.youtube.com/watch?v=3QzroPnU8R8,1.35,1,https://www.youtube.com/channel/UCEa1GTlUmK3rimlLq8hNq3A
https://www.youtube.com/watch?v=Wsk1ezSbmxw,Madhubala Reprise feat. Neeti Mohan | Amit Trivedi | Ozil Dalal | Songs of Love | AT Azaad,https://www.youtube.com/watch?v=Wsk1ezSbmxw,3.3,1,https://www.youtube.com/channel/UCV-l3a6kn4443HWJxPv4pVQ
https://www.youtube.com/watch?v=vEmBUhnBtFI,Madhubala OFFICIAL VIDEO | Amit Trivedi | Songs of Love |  Ozil Dalal | AT Azaad,https://www.youtube.com/watch?v=vEmBUhnBtFI,4.7,4,https://www.youtube.com/channel/UCV-l3a6kn4443HWJxPv4pVQ
https://www.youtube.com/watch?v=0U6svOeHOrQ,Chicken Bolognese || Singapore Airlines,https://www.youtube.com/watch?v=0U6svOeHOrQ,0.5666666666666667,1,https://www.youtube.com/channel/UCUDYvD9sXAmNBwsGalLtQEg
https://www.youtube.com/watch?v=t_OgrYNHqyc,Play Youtube Music Directly via Speaker of Samsung Galaxy Watch 4,https://www.youtube.com/watch?v=t_OgrYNHqyc,9.016666666666667,1,https://www.youtube.com/channel/UCpaj3aGOUh9nuMVshP5gygQ
https://www.youtube.com/watch?v=cSY062kdcp8,Kota factory Vaibhav speech on Chemistry and Jeetu Bhaiya motivation,https://www.youtube.com/watch?v=cSY062kdcp8,6.55,1,https://www.youtube.com/channel/UCj7lChVbnM0PpOwMwEafUEA
https://www.youtube.com/watch?v=oUOI3sEQIsg,Honest Rant on Chemistry by Vaibhav Pandey | Kota Factory,https://www.youtube.com/watch?v=oUOI3sEQIsg,0.8833333333333333,1,https://www.youtube.com/channel/UCNJcSUSzUeFm8W9P7UUlSeQ
https://www.youtube.com/watch?v=HTvcf-7AuiA,Samsung Galaxy Watch 4 Bluetooth vs LTE,https://www.youtube.com/watch?v=HTvcf-7AuiA,7.516666666666667,1,https://www.youtube.com/channel/UCdSZQWJ_WvJF92qpuRWE6AA
https://www.youtube.com/watch?v=u1U21YeLHb8,Galaxy Watch 4 LTE Review- The TRUTH About LTE vs Bluetooth!,https://www.youtube.com/watch?v=u1U21YeLHb8,9.766666666666667,1,https://www.youtube.com/channel/UCXpJGo5u2rQEVTb-mioq4Pg
