,name,url,freq
https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,5 Seconds of Summer - Topic,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,105
https://www.youtube.com/channel/UCwppdrjsBPAZg5_cUwQjfMQ,Charlie Puth,https://www.youtube.com/channel/UCwppdrjsBPAZg5_cUwQjfMQ,4
https://www.youtube.com/channel/UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,https://www.youtube.com/channel/UCN1hnUccO4FD5WfM7ithXaw,1
https://www.youtube.com/channel/UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,https://www.youtube.com/channel/UCDGmojLIoWpXok597xYo8cg,4
https://www.youtube.com/channel/UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,https://www.youtube.com/channel/UCiGm_E4ZwYSHV3bcW1pnSeQ,2
https://www.youtube.com/channel/UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,https://www.youtube.com/channel/UCHkj014U2CQ2Nv0UZeYpE_A,4
https://www.youtube.com/channel/UCqrBKQHQVEvD2Q9FP0DCP2g,benny blanco,https://www.youtube.com/channel/UCqrBKQHQVEvD2Q9FP0DCP2g,1
https://www.youtube.com/channel/UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,https://www.youtube.com/channel/UCcN-NDV03eHs6oLd1pe2r8w,1
https://www.youtube.com/channel/UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,https://www.youtube.com/channel/UC0VOyT2OCBKdQhF3BAbZ-1g,1
https://www.youtube.com/channel/UCjK8ORC71kwyj1DWFwril_A,SelenaGomezVEVO,https://www.youtube.com/channel/UCjK8ORC71kwyj1DWFwril_A,2
https://www.youtube.com/channel/UCBL7ZxVX4GvW4CFiES_-0YA,Anne-Marie,https://www.youtube.com/channel/UCBL7ZxVX4GvW4CFiES_-0YA,1
https://www.youtube.com/channel/UCfLdIEPs1tYj4ieEdJnyNyw,Lauv,https://www.youtube.com/channel/UCfLdIEPs1tYj4ieEdJnyNyw,1
https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,The Chainsmokers - Topic,https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,52
https://www.youtube.com/channel/UCIpo9tfpIGXMzNQcZVWoXVw,Robin Schulz - Topic,https://www.youtube.com/channel/UCIpo9tfpIGXMzNQcZVWoXVw,2
https://www.youtube.com/channel/UCg7YXGu1PBTVGowFq2fEBHg,Ali Zafar - Topic,https://www.youtube.com/channel/UCg7YXGu1PBTVGowFq2fEBHg,24
https://www.youtube.com/channel/UCe223VU7Yb2pRFxMpHUdCvA,Vishal Dadlani - Topic,https://www.youtube.com/channel/UCe223VU7Yb2pRFxMpHUdCvA,27
https://www.youtube.com/channel/UCLEO1vIrNARN4bvojv8d5gA,Ritviz - Topic,https://www.youtube.com/channel/UCLEO1vIrNARN4bvojv8d5gA,24
https://www.youtube.com/channel/UCWia3DxFiwdXJ5GDBTaXo4A,Nucleya - Topic,https://www.youtube.com/channel/UCWia3DxFiwdXJ5GDBTaXo4A,2
https://www.youtube.com/channel/UCMP_D7BDZ5Ni4Gf6L72wW3g,Antara Mitra - Topic,https://www.youtube.com/channel/UCMP_D7BDZ5Ni4Gf6L72wW3g,2
https://www.youtube.com/channel/UCPOIyclgp3tkEk_MdkT9bjQ,Alyssa Mendonsa - Topic,https://www.youtube.com/channel/UCPOIyclgp3tkEk_MdkT9bjQ,11
https://www.youtube.com/channel/UCtJe0RYzgPddQXKtWduxz_w,A.R. Rahman - Topic,https://www.youtube.com/channel/UCtJe0RYzgPddQXKtWduxz_w,25
https://www.youtube.com/channel/UCR0-gcySjh6yLKGR4N2lbSQ,The Yellow Diary - Topic,https://www.youtube.com/channel/UCR0-gcySjh6yLKGR4N2lbSQ,14
https://www.youtube.com/channel/UCXQ1CRi8ytBkk5Orwe5mslw,Various Artists - Topic,https://www.youtube.com/channel/UCXQ1CRi8ytBkk5Orwe5mslw,6
https://www.youtube.com/channel/UCHxwQajTiv8div1Fe-yvWpA,Mithoon - Topic,https://www.youtube.com/channel/UCHxwQajTiv8div1Fe-yvWpA,2
https://www.youtube.com/channel/UCWXJyrk1diAufFuTHCTfQ2A,Vishal - Shekhar - Topic,https://www.youtube.com/channel/UCWXJyrk1diAufFuTHCTfQ2A,24
https://www.youtube.com/channel/UCNeP2HGGg3xquVicp-lUbsg,Kailash Kher - Topic,https://www.youtube.com/channel/UCNeP2HGGg3xquVicp-lUbsg,10
https://www.youtube.com/channel/UCBWAbin_Md4mBwyWTZF3Tsw,Kamal Khan - Topic,https://www.youtube.com/channel/UCBWAbin_Md4mBwyWTZF3Tsw,1
https://www.youtube.com/channel/UC6GVOwH-1pughw5WYmjAolg,Rahat Fateh Ali Khan - Topic,https://www.youtube.com/channel/UC6GVOwH-1pughw5WYmjAolg,6
https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Arijit Singh - Topic,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,101
https://www.youtube.com/channel/UCfNnEx9cokcGGaRmAmdu9Kw,Roop Kumar Rathod - Topic,https://www.youtube.com/channel/UCfNnEx9cokcGGaRmAmdu9Kw,7
https://www.youtube.com/channel/UCD1yqtH3tB9pstyoJFpHl_w,Shankar–Ehsaan–Loy - Topic,https://www.youtube.com/channel/UCD1yqtH3tB9pstyoJFpHl_w,26
https://www.youtube.com/channel/UCeBxx7m7yrwSyvpVpKcMI8w,KK - Topic,https://www.youtube.com/channel/UCeBxx7m7yrwSyvpVpKcMI8w,40
https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,Atif Aslam - Topic,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,32
https://www.youtube.com/channel/UCydVTh4ercNX9cKyYFhuxMw,Ajay-Atul - Topic,https://www.youtube.com/channel/UCydVTh4ercNX9cKyYFhuxMw,2
https://www.youtube.com/channel/UCrC-7fsdTCYeaRBpwA6j-Eg,Shreya Ghoshal - Topic,https://www.youtube.com/channel/UCrC-7fsdTCYeaRBpwA6j-Eg,9
https://www.youtube.com/channel/UCDuVF_nBrVBytI_QUzCiKNQ,Lucky Ali - Topic,https://www.youtube.com/channel/UCDuVF_nBrVBytI_QUzCiKNQ,15
https://www.youtube.com/channel/UCy44DO9T4z3P2eHOYCY-JWg,Javed - Mohsin - Topic,https://www.youtube.com/channel/UCy44DO9T4z3P2eHOYCY-JWg,1
https://www.youtube.com/channel/UC3xhOiFwndOYc57JV1iHCuw,Ankit Tiwari - Topic,https://www.youtube.com/channel/UC3xhOiFwndOYc57JV1iHCuw,1
https://www.youtube.com/channel/UCcuXjaACiyViK8QTuztjR6A,Sachin-Jigar - Topic,https://www.youtube.com/channel/UCcuXjaACiyViK8QTuztjR6A,4
https://www.youtube.com/channel/UCzQssvzFfAcd7NsdC8no9Xw,Mohammed Irfan - Topic,https://www.youtube.com/channel/UCzQssvzFfAcd7NsdC8no9Xw,1
https://www.youtube.com/channel/UCPexK6Vq8vDGf_ldYFFbnIg,Mohit Chauhan - Topic,https://www.youtube.com/channel/UCPexK6Vq8vDGf_ldYFFbnIg,40
https://www.youtube.com/channel/UCptBkLZ6XRxoyn8SkUMc_Iw,Alka Yagnik - Topic,https://www.youtube.com/channel/UCptBkLZ6XRxoyn8SkUMc_Iw,2
https://www.youtube.com/channel/UCagAoojCefJMq6xE6BSeoTQ,Loy Mendonsa - Topic,https://www.youtube.com/channel/UCagAoojCefJMq6xE6BSeoTQ,15
https://www.youtube.com/channel/UC9sPMhzAbJc6ahgwkDaRmWw,Abhay Jodhpurkar - Topic,https://www.youtube.com/channel/UC9sPMhzAbJc6ahgwkDaRmWw,1
https://www.youtube.com/channel/UCz087dh7lLqMBb0CipRYNjA,Chinmayi - Topic,https://www.youtube.com/channel/UCz087dh7lLqMBb0CipRYNjA,5
https://www.youtube.com/channel/UCOI6W_N9wKY-k1e65keLTig,Javed Bashir - Topic,https://www.youtube.com/channel/UCOI6W_N9wKY-k1e65keLTig,1
https://www.youtube.com/channel/UChIIXo4FwIENfpKqkVIS2qw,Vasundhara Das - Topic,https://www.youtube.com/channel/UChIIXo4FwIENfpKqkVIS2qw,3
https://www.youtube.com/channel/UCj9NzNzpmBCaNSYbYayFyow,Falak Shabir - Topic,https://www.youtube.com/channel/UCj9NzNzpmBCaNSYbYayFyow,13
https://www.youtube.com/channel/UCZc_y0R_mSKeNtkcuhgLxCA,Armaan Malik - Topic,https://www.youtube.com/channel/UCZc_y0R_mSKeNtkcuhgLxCA,4
https://www.youtube.com/channel/UCWkKRb2w41maMLGIMK-FpLQ,Nikhil D'Souza - Topic,https://www.youtube.com/channel/UCWkKRb2w41maMLGIMK-FpLQ,10
https://www.youtube.com/channel/UCNMewQFJlBeyXpWwo2dezSw,Darshan Raval - Topic,https://www.youtube.com/channel/UCNMewQFJlBeyXpWwo2dezSw,13
https://www.youtube.com/channel/UCCZvvWHuIKEH6J-2TvEmBOw,Raktim Chowdhury - Topic,https://www.youtube.com/channel/UCCZvvWHuIKEH6J-2TvEmBOw,1
https://www.youtube.com/channel/UCwKiqLzmMtS2Uuq99IQevkQ,Faridkot - Topic,https://www.youtube.com/channel/UCwKiqLzmMtS2Uuq99IQevkQ,1
https://www.youtube.com/channel/UCQd9dydn5gaib_uuVVkYZTQ,Kumar Sanu - Topic,https://www.youtube.com/channel/UCQd9dydn5gaib_uuVVkYZTQ,1
https://www.youtube.com/channel/UCqi8wo4jjf6xWEHJhHzRs0A,Dikshant - Topic,https://www.youtube.com/channel/UCqi8wo4jjf6xWEHJhHzRs0A,11
https://www.youtube.com/channel/UCk4vGGryYSsbzlZ_WKJWH4A,Neeti Mohan - Topic,https://www.youtube.com/channel/UCk4vGGryYSsbzlZ_WKJWH4A,3
https://www.youtube.com/channel/UCSVbVFy5yqkfwbqs_aWmx8w,OAFF - Topic,https://www.youtube.com/channel/UCSVbVFy5yqkfwbqs_aWmx8w,9
https://www.youtube.com/channel/UCZGYaSi1FXUP-4WKTRsqDPQ,Asim Azhar - Topic,https://www.youtube.com/channel/UCZGYaSi1FXUP-4WKTRsqDPQ,1
https://www.youtube.com/channel/UC00SotJE71x-1F3ia2T3cvA,Jeet Gannguli - Topic,https://www.youtube.com/channel/UC00SotJE71x-1F3ia2T3cvA,2
https://www.youtube.com/channel/UCG9GwLnakwT-HcXUfKmnzSQ,Jawad Ahmad - Topic,https://www.youtube.com/channel/UCG9GwLnakwT-HcXUfKmnzSQ,1
https://www.youtube.com/channel/UCSYa5_xCD-0iSwqeHjwx5Sw,Akhil - Topic,https://www.youtube.com/channel/UCSYa5_xCD-0iSwqeHjwx5Sw,8
https://www.youtube.com/channel/UCwVaZvqWinr1NWZopxGjRQQ,Sachet Tandon - Topic,https://www.youtube.com/channel/UCwVaZvqWinr1NWZopxGjRQQ,4
https://www.youtube.com/channel/UCdWuR07og626xwU93eSCh9A,Jubin Nautiyal - Topic,https://www.youtube.com/channel/UCdWuR07og626xwU93eSCh9A,9
https://www.youtube.com/channel/UCiK_6d08ozGLoH4APLcH4NA,Rashid Ali - Topic,https://www.youtube.com/channel/UCiK_6d08ozGLoH4APLcH4NA,8
https://www.youtube.com/channel/UC25UGbOHCuT5Jht2ItRXTqQ,Vishal Mishra - Topic,https://www.youtube.com/channel/UC25UGbOHCuT5Jht2ItRXTqQ,5
https://www.youtube.com/channel/UCsC4u-BJAd4OX1hJXtwXSOQ,Sonu Nigam - Topic,https://www.youtube.com/channel/UCsC4u-BJAd4OX1hJXtwXSOQ,9
https://www.youtube.com/channel/UCjwhUUHmfLvjBgp1lOw-9Vg,Shae Gill - Topic,https://www.youtube.com/channel/UCjwhUUHmfLvjBgp1lOw-9Vg,4
https://www.youtube.com/channel/UCuU3GMf9Bj3VAjHps_rhfGw,Ayushmann Khurrana - Topic,https://www.youtube.com/channel/UCuU3GMf9Bj3VAjHps_rhfGw,11
https://www.youtube.com/channel/UCi3ls3_vjzNpk4FltIsyjZw,Various Artists - Topic,https://www.youtube.com/channel/UCi3ls3_vjzNpk4FltIsyjZw,1
https://www.youtube.com/channel/UCq-Fj5jknLsUf-MWSy4_brA,T-Series,https://www.youtube.com/channel/UCq-Fj5jknLsUf-MWSy4_brA,10
https://www.youtube.com/channel/UCe1Ej4Lo5Fdd76Q5Yjl6Ekw,Tochi Raina - Topic,https://www.youtube.com/channel/UCe1Ej4Lo5Fdd76Q5Yjl6Ekw,10
https://www.youtube.com/channel/UCu4DT36ncDBhuBo1w_vZsFg,Ashe - Topic,https://www.youtube.com/channel/UCu4DT36ncDBhuBo1w_vZsFg,7
https://www.youtube.com/channel/UCrbZcTv3iAHqMHWGbk0IYFA,FINNEAS - Topic,https://www.youtube.com/channel/UCrbZcTv3iAHqMHWGbk0IYFA,2
https://www.youtube.com/channel/UC11RplprGRVVtT2tgtcYzWg,Troye Sivan - Topic,https://www.youtube.com/channel/UC11RplprGRVVtT2tgtcYzWg,9
https://www.youtube.com/channel/UC87QNTF9qgTwe8KKN1V8NGw,Kacey Musgraves - Topic,https://www.youtube.com/channel/UC87QNTF9qgTwe8KKN1V8NGw,5
https://www.youtube.com/channel/UCw-0GSqznYHfyfDBBe6a46A,Gracie Abrams - Topic,https://www.youtube.com/channel/UCw-0GSqznYHfyfDBBe6a46A,39
https://www.youtube.com/channel/UCrxpwXq8wCTskOQq5d_KoqQ,Marshmello - Topic,https://www.youtube.com/channel/UCrxpwXq8wCTskOQq5d_KoqQ,3
https://www.youtube.com/channel/UC4FxRR1ZZcap_CY6fTQUU3g,Jeremy Zucker - Topic,https://www.youtube.com/channel/UC4FxRR1ZZcap_CY6fTQUU3g,1
https://www.youtube.com/channel/UCnX0L9QiftAcWdzeBx31xCw,Twenty One Pilots - Topic,https://www.youtube.com/channel/UCnX0L9QiftAcWdzeBx31xCw,10
https://www.youtube.com/channel/UCLCw1s3owAIZNSbFECSThjg,Sabrina Claudio - Topic,https://www.youtube.com/channel/UCLCw1s3owAIZNSbFECSThjg,2
https://www.youtube.com/channel/UCRr1xG_2WIDs18a6cIiCxeA,Daft Punk - Topic,https://www.youtube.com/channel/UCRr1xG_2WIDs18a6cIiCxeA,1
https://www.youtube.com/channel/UCvWtix2TtWGe9kffqnwdaMw,Rihanna - Topic,https://www.youtube.com/channel/UCvWtix2TtWGe9kffqnwdaMw,1
https://www.youtube.com/channel/UC0aXrjVxG5pZr99v77wZdPQ,Imagine Dragons - Topic,https://www.youtube.com/channel/UC0aXrjVxG5pZr99v77wZdPQ,2
https://www.youtube.com/channel/UC6ZjlLJhqP79nqGr3Ic6Adg,Shawn Mendes - Topic,https://www.youtube.com/channel/UC6ZjlLJhqP79nqGr3Ic6Adg,20
https://www.youtube.com/channel/UCBNeAoPycNhoRuS01B9Kf5g,Hailee Steinfeld - Topic,https://www.youtube.com/channel/UCBNeAoPycNhoRuS01B9Kf5g,7
https://www.youtube.com/channel/UCz51ZodJbYUNfkdPHOjJKKw,Sabrina Carpenter - Topic,https://www.youtube.com/channel/UCz51ZodJbYUNfkdPHOjJKKw,42
https://www.youtube.com/channel/UCC9y-CI1iKVs-1uRciN8sgQ,Jack & Jack - Topic,https://www.youtube.com/channel/UCC9y-CI1iKVs-1uRciN8sgQ,1
https://www.youtube.com/channel/UCfgSeCykg_MbITRoaF6rcFQ,AJ Mitchell - Topic,https://www.youtube.com/channel/UCfgSeCykg_MbITRoaF6rcFQ,1
https://www.youtube.com/channel/UCB-GmTOjewVU2F_7S4ZFmEA,Zara Larsson - Topic,https://www.youtube.com/channel/UCB-GmTOjewVU2F_7S4ZFmEA,1
https://www.youtube.com/channel/UCYR9erHSNBPjjNswR4FrMaw,ZAYN - Topic,https://www.youtube.com/channel/UCYR9erHSNBPjjNswR4FrMaw,8
https://www.youtube.com/channel/UCnfeNQJ7TgUCPCBD0q5Zh-Q,Khalid - Topic,https://www.youtube.com/channel/UCnfeNQJ7TgUCPCBD0q5Zh-Q,1
https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,31
https://www.youtube.com/channel/UCuubAXN9AYgtcmSrD0frggQ,ABBA - Topic,https://www.youtube.com/channel/UCuubAXN9AYgtcmSrD0frggQ,2
https://www.youtube.com/channel/UCYmvPAsrpxCHX-FAMU6G6ow,Viviane Chaix - Topic,https://www.youtube.com/channel/UCYmvPAsrpxCHX-FAMU6G6ow,1
https://www.youtube.com/channel/UCGPCYz1FTl_dvFFnzQTQzjw,Yo Yo Honey Singh - Topic,https://www.youtube.com/channel/UCGPCYz1FTl_dvFFnzQTQzjw,8
https://www.youtube.com/channel/UC2ceGDkMiX_apj3yBciUTsA,King - Topic,https://www.youtube.com/channel/UC2ceGDkMiX_apj3yBciUTsA,5
https://www.youtube.com/channel/UCHs7Cteh0W1sl9qsLNQ3ABA,Mohan Kanan - Topic,https://www.youtube.com/channel/UCHs7Cteh0W1sl9qsLNQ3ABA,12
https://www.youtube.com/channel/UCfMelS8PmfNmL_PsuUS6RFQ,Benny Dayal - Topic,https://www.youtube.com/channel/UCfMelS8PmfNmL_PsuUS6RFQ,7
https://www.youtube.com/channel/UCYn3oeyYbbHkm5j3Z6Jx5qA,Suraj Jagan - Topic,https://www.youtube.com/channel/UCYn3oeyYbbHkm5j3Z6Jx5qA,1
https://www.youtube.com/channel/UCqefmgtPwFWMi1V1f-dJ9vQ,Shaan - Topic,https://www.youtube.com/channel/UCqefmgtPwFWMi1V1f-dJ9vQ,6
https://www.youtube.com/channel/UCX4g5pMVYlYN9K6D8n6HmGg,Shankar Mahadevan - Topic,https://www.youtube.com/channel/UCX4g5pMVYlYN9K6D8n6HmGg,8
